address_city_s,address_postal_code_s,address_state_code_s,address_street_s,bank_statement_c,company_id_c,company_name_c,company_short_id_c,created_date,email_c,entity_name_c,identity_verification_enabled_c,last_modified_date,name,not_orphan_record_c,paystub_c,phone_c,phone_is_required_c,reverse_etl_id_c,short_id_c,snappt_property_id_c,status_c,trigger_rollups_c,unit_c,unit_is_required_c
Nashville,37216,TN,1326 Ardee Avenue,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-09 15:50:46,Aldeanproperties@gmail.com,,False,2025-10-09 15:50:46,1326 Ardee Ave 726560,False,2,18444762778,True,60c00cb8-33df-4bca-88bf-2e26ebc0b82f,0fb7a4c768,60c00cb8-33df-4bca-88bf-2e26ebc0b82f,ACTIVE,True,1,True
Pittsburgh,15224,PA,261 Gross St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-09 15:47:30,ramonwickham@gmail.com,,False,2025-10-09 15:47:30,261 Gross Street 570245,False,2,18444762778,True,e7a16c01-9101-4851-9681-9907e3949884,a468a4b878,e7a16c01-9101-4851-9681-9907e3949884,ACTIVE,True,2,True
Apopka,32703,FL,1601 Pinecliff Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-09 15:29:06,pm@iconicapm.com,,False,2025-10-09 15:29:06,BP 1601 Pinecliff 714230,False,2,18444762778,True,257c40df-d70f-4522-819f-b782b932b4db,e4a2b5f5d0,257c40df-d70f-4522-819f-b782b932b4db,ACTIVE,True,1,True
Canton,30115,GA,105 McWhirter Pl,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-09 15:23:27,team.redfalconventures@gmail.com,,False,2025-10-09 15:23:27,105 McWhirter 359046,False,2,18444762778,True,9f8a3936-b3a9-4092-bde5-17035cbc7122,9c4c60a6d9,9f8a3936-b3a9-4092-bde5-17035cbc7122,ACTIVE,True,1,True
Dubuque,52001,IA,729 Glen Oak St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-09 15:17:00,volgarinorentals@gmail.com,,False,2025-10-09 15:17:00,729 Glen Oak 620683,False,2,18444762778,True,0c8d05f2-81c3-4900-9ef8-b59a46def040,685e54e8f6,0c8d05f2-81c3-4900-9ef8-b59a46def040,ACTIVE,True,1,True
Richmond,23230,VA,3426 Carlton St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-09 14:46:50,matt@mlhpremierproperties.com,,False,2025-10-09 14:46:50,Mason Yards 3426 10B 752304,False,2,18444762778,True,251b363f-e198-4445-a27f-ac25f740be70,bffbd3cadd,251b363f-e198-4445-a27f-ac25f740be70,ACTIVE,True,1,True
Gainesville,32607,FL,825 SW 62nd Terrace,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-09 11:56:30,pjnationprops@gmail.com,,False,2025-10-09 11:56:30,Homerow62ndTerr 756286,False,2,18444762778,True,6408c439-994c-4c41-9222-64aee58a3b59,ead1bacbfc,6408c439-994c-4c41-9222-64aee58a3b59,ACTIVE,True,6,True
Queens,11413,NY,133-02 231st St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-09 11:19:34,beezymgnt@gmail.com,,False,2025-10-09 11:19:34,Laurelton 315321,False,2,18444762778,True,3df0d361-a37b-4bed-8646-81ee94397f5e,6492f248bf,3df0d361-a37b-4bed-8646-81ee94397f5e,ACTIVE,True,1,True
Dallas,75232,TX,4318 Lashley Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-09 03:04:20,dnbraytongroup@gmail.com,,False,2025-10-09 03:04:20,Lashley 784276,False,2,18444762778,True,f22848a2-9fa2-492f-8daa-fc06ed147003,40fb183a96,f22848a2-9fa2-492f-8daa-fc06ed147003,ACTIVE,True,1,True
Grosse Pointe Park,48230,MI,1341B Beaconsfield Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-09 00:57:59,bibleinvestor@yahoo.com,,False,2025-10-09 00:57:59,1341 Beaconsfield Ave 620469,False,2,18444762778,True,da55daab-7f4e-45d9-89d1-b56061999d63,ba31729c32,da55daab-7f4e-45d9-89d1-b56061999d63,ACTIVE,True,1,True
Rockville,20850-2623,MD,600 Mt. Vernon Place,2,bf187a98-1a1f-4303-9df1-2e0e85e73ad2,Yardi Systems,VgfbaBafMU,2025-10-09 00:04:31,thefieldsofrockville.pm@kettler.com,,False,2025-10-09 00:04:31,The Fields of Rockville - Voucher,False,2,18444762778,True,e07de734-977d-4f2c-8eba-d65912d00a70,9e6d044d5d,e07de734-977d-4f2c-8eba-d65912d00a70,ACTIVE,True,1,True
Louisville,40215-2500,KY,4046 Taylor Blvd 4046 Taylor Blvd,2,4db117cf-e9b0-4968-aaea-c7fa08bd396d,Yardi Breeze,3p1PsjaQbp,2025-10-08 23:52:18,management@isracap.com,,False,2025-10-08 23:52:18,4046 Taylor Blvd,False,2,18444762778,True,91ebe8ac-66e5-4bae-80b4-991efd9c8bcc,4c19b92f38,91ebe8ac-66e5-4bae-80b4-991efd9c8bcc,ACTIVE,True,3,True
Lakeland,33805,FL,1212 Plant Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 23:51:10,ed.rl@live.com,,False,2025-10-08 23:51:10,Homes N&V LLC 765988,False,2,18444762778,True,518d0d27-f3f7-4d33-8048-38e40f5789d6,a063dc991b,518d0d27-f3f7-4d33-8048-38e40f5789d6,ACTIVE,True,5,True
Mills River,28759,NC,61 Cornhusk Trail,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 22:57:48,gary@fullaminsurance.com,,False,2025-10-08 22:57:48,Casa Shalom 627443,False,2,18444762778,True,6eba660c-6efa-4ee2-afab-86e652ddb673,37a0654738,6eba660c-6efa-4ee2-afab-86e652ddb673,ACTIVE,True,1,True
Wallingford,06492,CT,92 William St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 22:22:17,dirtbiker11889@sbcglobal.net,,False,2025-10-08 22:22:17,92 William St 773949,False,2,18444762778,True,49b076bd-6eff-4c5e-abb7-7a4fefb57ec0,cbad190d27,49b076bd-6eff-4c5e-abb7-7a4fefb57ec0,ACTIVE,True,4,True
Bakersfield,93308,CA,Woodrow Ave unit B,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 22:14:07,rentals@five14mgmt.com,,False,2025-10-08 22:14:07,unit B 716224,False,2,18444762778,True,fb3a29d3-6c5a-407c-8daa-00b0fa7636f9,2b500f61d3,fb3a29d3-6c5a-407c-8daa-00b0fa7636f9,ACTIVE,True,1,True
Greensboro,27407,NC,4305 Halifax Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 22:13:43,boazmanagementllc@gmail.com,,False,2025-10-08 22:13:43,"4305 Halifax Rd,Greensboro, NC 27407 584466",False,2,18444762778,True,4205f5c7-bad5-448b-ac84-5b27b8a4acc5,796b73a7f9,4205f5c7-bad5-448b-ac84-5b27b8a4acc5,ACTIVE,True,1,True
Kannapolis,28081,NC,200 Franklin Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 21:56:35,jones_dustin@outlook.com,,False,2025-10-08 21:56:35,"Franklin Avenue, Duplex 454871",False,2,18444762778,True,b3ce158a-36e8-473a-9224-a5ccc04a48d3,5f2abe70df,b3ce158a-36e8-473a-9224-a5ccc04a48d3,ACTIVE,True,2,True
Erwin,28339,NC,100 E I St.,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 21:56:31,tcmg7896@gmail.com,,False,2025-10-08 21:56:31,Erwin 202155,False,2,18444762778,True,b1e58eb7-a0d6-4ad1-9626-43bbc1b699f1,a7256d9f53,b1e58eb7-a0d6-4ad1-9626-43bbc1b699f1,ACTIVE,True,6,True
Toledo,43605,OH,451 5th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 21:41:19,ugpm.manager@outlook.com,,False,2025-10-08 21:41:19,451 5th Street 715634,False,2,18444762778,True,18475e29-482c-42f7-9fcc-863bc3a67b73,ebf08d297a,18475e29-482c-42f7-9fcc-863bc3a67b73,ACTIVE,True,3,True
Denver,80205,CO,3336 Fillmore St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 21:19:26,symonelaplancha@gmail.com,,False,2025-10-08 21:19:26,"3336 Fillmore St, Denver, CO, 80205, US 792492",False,2,18444762778,True,a8cb6cf3-d4af-4708-aede-7130beab7f23,baf4459768,a8cb6cf3-d4af-4708-aede-7130beab7f23,ACTIVE,True,1,True
Hobbs,88240,NM,1000 S Jefferson St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 21:17:07,alvinsimpson73@gmail.com,,False,2025-10-08 21:17:07,Jefferson trailer 792491,False,2,18444762778,True,c5815dcb-b325-4199-8817-8684f09e0913,180f3614a9,c5815dcb-b325-4199-8817-8684f09e0913,ACTIVE,True,1,True
Louisville,40299,KY,10103 Snively Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 20:11:08,sara@kentuckianabridgerealty.com,,False,2025-10-08 20:11:08,10103 Snively Ave 703778,False,2,18444762778,True,d2a2d122-05ff-4167-bf7f-065a434d865a,83989b268c,d2a2d122-05ff-4167-bf7f-065a434d865a,ACTIVE,True,1,True
Colorado Springs,80904,CO,1322 Talley Cir,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 18:01:41,jwayholdingsllc@icloud.com,,False,2025-10-08 18:01:41,House 792417,False,2,18444762778,True,54d93709-ff82-41a1-b85a-4d53998e1a73,d43e843d39,54d93709-ff82-41a1-b85a-4d53998e1a73,ACTIVE,True,1,True
Tuscaloosa,35401,AL,572 26th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 17:20:40,perfectlydyslexic@gmail.com,,False,2025-10-08 17:20:40,B-Town Bungelow 756704,False,2,18444762778,True,c1b89807-f4ba-4f65-8f3a-e7792a6c2546,3e93c8eb4b,c1b89807-f4ba-4f65-8f3a-e7792a6c2546,ACTIVE,True,3,True
Matamoras,18336,PA,114 Riverside Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 17:16:10,jamesjaie@maioneinc.com,,False,2025-10-08 17:16:10,114 Riverside On The Delaware 558821,False,2,18444762778,True,c44f923e-235c-4ad6-85e9-0e96fae08b5f,08a6bc8363,c44f923e-235c-4ad6-85e9-0e96fae08b5f,ACTIVE,True,36,True
Van,75790,TX,210 Hawaii Street,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 17:10:51,woodcreekapartmentsvantx@gmail.com,,False,2025-10-08 17:10:51,WoodCreek Apartments 31682,False,2,18444762778,True,0f06c03f-830d-420b-9ad0-4ef4cf03a2fe,7c871caad8,0f06c03f-830d-420b-9ad0-4ef4cf03a2fe,ACTIVE,True,4,True
Moore,73160,OK,909 Astoria Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 16:48:37,matt@mattwillisok.com,,False,2025-10-08 16:48:37,909 Astoria 785304,False,2,18444762778,True,6c29b1b6-67bd-4fa4-9549-dd51758696b6,216d8fa886,6c29b1b6-67bd-4fa4-9549-dd51758696b6,ACTIVE,True,1,True
Bowling Green,42103,KY,1500 Bryant Way unit# b15,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-10-08 16:34:52,amyworthy64@gmail.com,,False,2025-10-08 16:34:52,sky rentals 792404,False,2,18444762778,True,e9de6951-791e-47c2-8eba-8b3b692cf0a0,7947604c81,e9de6951-791e-47c2-8eba-8b3b692cf0a0,ACTIVE,True,1,True
