address_city_s,address_postal_code_s,address_state_code_s,address_street_s,bank_statement_c,company_id_c,company_name_c,company_short_id_c,created_date,email_c,entity_name_c,identity_verification_enabled_c,last_modified_date,name,not_orphan_record_c,paystub_c,phone_c,phone_is_required_c,reverse_etl_id_c,short_id_c,snappt_property_id_c,status_c,trigger_rollups_c,unit_c,unit_is_required_c
Morristown,37814,TN,510 W 3rd N St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-15 14:36:18,crawford.hannah972@gmail.com,,False,2025-09-15 14:36:18,Gsm a352a93a-24f3-4fca-b203-a0d804fd467a,False,2,18444762778,True,a760519d-5106-4a5a-85ab-62794c126a86,20b2d5e10f,a760519d-5106-4a5a-85ab-62794c126a86,ACTIVE,True,1,True
Anderson,29624,SC,622 Martha Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-15 14:04:51,kristin@reijunkies.com,,False,2025-09-15 14:04:51,622 Martha Dr 536f736f-189c-4f4c-9815-afba43e4bc3a,False,2,18444762778,True,802a99fa-1921-4e55-9617-7bf116553156,42247872c2,802a99fa-1921-4e55-9617-7bf116553156,ACTIVE,True,1,True
Monteagle,37356,TN,203 4th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-15 12:16:09,pm.parkwoodapts@gmail.com,,False,2025-09-15 12:16:09,Parkwood Apartments 518e12af-1b93-4cae-8dea-f303dea772de,False,2,18444762778,True,eb53e335-efc9-4d72-84fc-77366543ee1a,589be4b94c,eb53e335-efc9-4d72-84fc-77366543ee1a,ACTIVE,True,24,True
Indianapolis,46234,IN,3005 Tansel Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-15 12:12:59,breanna.earnest.re@gmail.com,,False,2025-09-15 12:12:59,3005 Tansel d7592313-a299-412e-960d-7319cc6ca5b9,False,2,18444762778,True,fff5afe6-036d-461a-8e91-093ed520db24,730b651a40,fff5afe6-036d-461a-8e91-093ed520db24,ACTIVE,True,1,True
Newark,07112,NJ,97 Lyons Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-15 12:06:26,jlmjcllc@gmail.com,,False,2025-09-15 12:06:26,lyons 86c40c74-579e-431c-9ba3-1ebe818315c1,False,2,18444762778,True,e34120cb-f3e6-4fba-b56d-9fe7bc675f2b,78d42b545e,e34120cb-f3e6-4fba-b56d-9fe7bc675f2b,ACTIVE,True,3,True
Mount Prospect,60056,IL,1042 Central Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-14 23:50:29,dalyoma2@gmail.com,,False,2025-09-14 23:50:29,Single Family House in Mount Prospect 7e8cdf99-0fb8-46e5-9a34-9d7c56fffead,False,2,18444762778,True,8b147eb0-1213-44ee-a97e-585f7b074579,69c582e065,8b147eb0-1213-44ee-a97e-585f7b074579,ACTIVE,True,1,True
Kaneohe,96744,HI,45-013 Lilipuna Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-14 23:29:00,josebizlink@gmail.com,,False,2025-09-14 23:29:00,45-013 Lilipuna Rd f9780538-97b4-4897-b087-a90bea87ab45,False,2,18444762778,True,4f0a73c8-b822-4fa3-b015-8f8bbc31995b,28632211bc,4f0a73c8-b822-4fa3-b015-8f8bbc31995b,ACTIVE,True,4,True
Nashville,37205,TN,5708 Vine Ridge Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-14 21:45:22,Aldeanproperties@gmail.com,,False,2025-09-14 21:45:22,5708 Vine Ridge Dr 155f3a66-0679-42cb-ae61-cd0c1c0a16f9,False,2,18444762778,True,790c43bf-8ed8-4978-92ec-d639d5ed0161,0360a4be66,790c43bf-8ed8-4978-92ec-d639d5ed0161,ACTIVE,True,1,True
Jacksonville,32204,FL,232 Chelsea St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-14 18:25:21,carson@tranquillerealty.com,,False,2025-09-14 18:25:21,"232 Chelsea St, B 88a609f1-756b-4ddc-9326-c1c9612352e5",False,2,18444762778,True,3f6a5c8f-1d18-4ecb-9f10-cd5e87379978,7ff50d2bf9,3f6a5c8f-1d18-4ecb-9f10-cd5e87379978,ACTIVE,True,4,True
Shreveport,71119,LA,4111 Pines Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-14 18:07:34,everetteljohnsonjr@gmail.com,,False,2025-09-14 18:07:34,Pines Condo fa2ae640-ab36-412e-a56d-5355055fc2cb,False,2,18444762778,True,8de3e2e8-f133-4ee3-a305-03baf64ef96d,0e4c34ab9c,8de3e2e8-f133-4ee3-a305-03baf64ef96d,ACTIVE,True,1,True
Shawnee,74801,OK,415 N Florence Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-14 17:43:29,stephanie.c.cook@gmail.com,,False,2025-09-14 17:43:29,Florence 6c85468d-492a-47b5-8aba-7df74f8835d8,False,2,18444762778,True,ed52ad52-b8a4-4d72-b4ef-f2df452ea373,1ae364bdd6,ed52ad52-b8a4-4d72-b4ef-f2df452ea373,ACTIVE,True,1,True
Rome,30161,GA,"104, 106, 108, 110, 112, 114 Chambers St NE",2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-14 17:39:14,rentals@kvstechnologies.com,,False,2025-09-14 17:39:14,Chamber St 528e8771-8a75-403f-b8a5-365269b64a5c,False,2,18444762778,True,03543aed-6956-4bb5-a7b8-88d281ff33fb,5f517977ef,03543aed-6956-4bb5-a7b8-88d281ff33fb,ACTIVE,True,12,True
Riverview,33578,FL,9722 Forestdale Ct,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-14 14:09:48,kristin.storz3@gmail.com,,False,2025-09-14 14:09:48,Townhouse a2eecca6-e5cc-4b25-abb6-243db8ad2646,False,2,18444762778,True,e013500d-b2e1-48de-b5ca-8ccdb162e952,090e6ac93e,e013500d-b2e1-48de-b5ca-8ccdb162e952,ACTIVE,True,1,True
Las Vegas,89183,NV,11606 Rossovino St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-14 13:54:46,kimwillet9151@gmail.com,,False,2025-09-14 13:54:46,Rosso 554360e2-8764-4595-aae8-90376b266581,False,2,18444762778,True,f12ba367-b907-4d42-90c7-615b461fe360,92b1b08a36,f12ba367-b907-4d42-90c7-615b461fe360,ACTIVE,True,1,True
Jacksonville,32219,FL,"6649 Osceola St, Jacksonville, FL 32219",2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-13 21:22:57,narula.vish@gmail.com,,False,2025-09-13 21:22:57,6649 Osceola St 81ddf613-04fe-444f-9ccd-67f79057d7af,False,2,18444762778,True,89a79a1d-7f92-43b3-a2e1-1246a44340b4,3c74f2d26b,89a79a1d-7f92-43b3-a2e1-1246a44340b4,ACTIVE,True,1,True
Lehigh Acres,33973,FL,4530 24th Street Southwest,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-13 21:16:03,info@tenantly.co,,False,2025-09-13 21:16:03,4530 24th St SW fc5c04a8-31a9-49d3-aad5-749e7909ec49,False,2,18444762778,True,33c96cde-f40b-42fb-96d0-5e261ef54b28,24282746e7,33c96cde-f40b-42fb-96d0-5e261ef54b28,ACTIVE,True,1,True
Woodbury,55129,MN,2338 Eagle Trace Ln,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-13 19:25:03,cbnproperty@gmail.com,,False,2025-09-13 19:25:03,Woodbury b9283a49-9012-4e2d-8491-8d64e2a7fef6,False,2,18444762778,True,deea1328-e48b-46b0-9cf0-2eaf9ba7b8bd,a374be093f,deea1328-e48b-46b0-9cf0-2eaf9ba7b8bd,ACTIVE,True,1,True
Spokane,99202,WA,3016 E 5th Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-13 19:23:39,dandkinvestllc50@gmail.com,,False,2025-09-13 19:23:39,3016 E 5th Ave 9348c25b-4640-48f1-9e40-c4334dd909d8,False,2,18444762778,True,ffb6f32e-fa99-4d96-97d7-8145b5d9eba5,2410539918,ffb6f32e-fa99-4d96-97d7-8145b5d9eba5,ACTIVE,True,5,True
Waycross,31503,GA,2846 Minnesota Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-13 19:16:12,3oaksware@gmail.com,,False,2025-09-13 19:16:12,Earls Lot 10 f9e66c3e-4a0a-4593-a0a5-f1f118012d7e,False,2,18444762778,True,102603a0-0e87-43ae-b46b-46614b2b8f80,b413d66e18,102603a0-0e87-43ae-b46b-46614b2b8f80,ACTIVE,True,1,True
Tuscumbia,35674,AL,725 N Main St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-13 18:05:54,walbrookproperties@gmail.com,,False,2025-09-13 18:05:54,Main St 5297d11c-297e-49cd-8f8d-479a72d07774,False,2,18444762778,True,91c7acd1-33b1-43af-85f0-afe2f03c1b3d,36eff32c8c,91c7acd1-33b1-43af-85f0-afe2f03c1b3d,ACTIVE,True,2,True
Houston,77032,TX,5522 Farley Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-13 17:12:24,derousselle03@gmail.com,,False,2025-09-13 17:12:24,Farley Drive Unit B e74ccb43-1b61-43d7-adf7-62d6f639451c,False,2,18444762778,True,a7d37134-7f8b-43f7-9fd9-301f22cc41e2,4579111531,a7d37134-7f8b-43f7-9fd9-301f22cc41e2,ACTIVE,True,1,True
St. Joseph,49085,MI,2908 Veronica Drive,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-13 14:15:18,statefan1991@gmail.com,,False,2025-09-13 14:15:18,Veronica House 71b893ad-fa0f-4902-adec-2bea7e5c4647,False,2,18444762778,True,bad94919-a16f-49a6-ac26-26c18670c233,6b0bd03d95,bad94919-a16f-49a6-ac26-26c18670c233,ACTIVE,True,1,True
West Warwick,02893,RI,286 Washington St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-13 13:25:08,leveilleeproperties@gmail.com,,False,2025-09-13 13:25:08,Washington St Self Storage a7c5a70c-907b-4423-8c06-4a52c64e88a1,False,2,18444762778,True,a161ef49-595f-40e7-b269-ae6409da3d7b,7529e03d1d,a161ef49-595f-40e7-b269-ae6409da3d7b,ACTIVE,True,12,True
